numb,txn,address,annotations,currencies,types,methods
3,0x8c8c579b81e40d412c969951c36c8b60a650d626a080bdcf812e0e82b4e72535,https://etherscan.io/address/0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,"Comptroller, comptroller, Compound",-,Generic,"_setCompSpeeds, seizeAllowed, updateContributorRewards, oracle, _setPendingImplementation, isComptroller, Contract Creation, fixBadAccruals, _setPauseGuardian, compBorrowState, refreshCompSpeeds, borrowVerify, compSupplyState, _becomeG3, mintAllowed, _acceptAdmin, redeemAllowed, compBorrowSpeeds, claimComp, getAllMarkets, closeFactorMantissa, repayBorrowVerify, _setCollateralFactor, liquidationIncentiveMantissa, _setCloseFactor, transferAllowed, borrowGuardianPaused, compAccrued, getAssetsIn, getCompAddress, _setPriceOracle, _setCompRate, enterMarkets, _setMaxAssets, seizeVerify, liquidateBorrowVerify, compSupplySpeeds, repayBorrowAllowed, _setMintPaused, _grantComp, _supportMarket, _setContributorCompSpeed, compSpeeds, redeemVerify, _addCompMarkets, _acceptImplementation, _setBorrowCapGuardian, _setBorrowPaused, _dropCompMarket, mintVerify, _setMarketBorrowCaps, markets, getAccountLiquidity, liquidateBorrowAllowed, liquidateCalculateSeizeTokens, mintGuardianPaused, transferVerify, borrowAllowed, exitMarket, _setPendingAdmin, _setLiquidationIncentive, admin, _setCompSpeed, getHypotheticalAccountLiquidity, checkMembership"
3,0x8c8c579b81e40d412c969951c36c8b60a650d626a080bdcf812e0e82b4e72535,https://etherscan.io/address/0xfb564da37b41b2f6b6edcc3e56fbf523bd9f2012,,-,Generic,"isInterestRateModel, getBorrowRate, Contract Creation, getSupplyRate"
3,0x8c8c579b81e40d412c969951c36c8b60a650d626a080bdcf812e0e82b4e72535,https://etherscan.io/address/0xbafe01ff935c7305907c33bf824352ee5979b526,,-,Generic,"_setCompSpeeds, seizeAllowed, updateContributorRewards, oracle, Contract Creation, fixBadAccruals, borrowVerify, compSupplyState, mintAllowed, redeemAllowed, compBorrowSpeeds, claimComp, getAllMarkets, closeFactorMantissa, repayBorrowVerify, _setCollateralFactor, liquidationIncentiveMantissa, transferAllowed, compAccrued, getAssetsIn, getCompAddress, _setPriceOracle, enterMarkets, liquidateBorrowVerify, compSupplySpeeds, repayBorrowAllowed, _grantComp, _supportMarket, compSpeeds, _setContributorCompSpeed, redeemVerify, _become, mintVerify, _setMarketBorrowCaps, markets, getAccountLiquidity, liquidateBorrowAllowed, liquidateCalculateSeizeTokens, transferVerify, borrowAllowed, exitMarket, isComptroller, seizeVerify, getHypotheticalAccountLiquidity"
4,0x36682e448066ae1831d216c8c4cb3432c7cdddd17c5cd2f17e6582320af68e0b,https://etherscan.io/address/0x64eda51d3ad40d56b9dfc5554e06f94e1dd786fd,,Curve.fi tBTC/sbtcCrv,Token,"approve, totalSupply, transferFrom, mint, name, balanceOf, symbol, transfer, set_minter, allowance, decimals, Contract Creation, burnFrom, minter"
4,0x36682e448066ae1831d216c8c4cb3432c7cdddd17c5cd2f17e6582320af68e0b,https://etherscan.io/address/0x6def55d2e18486b9ddfaa075bc4e4ee0b28c1545,,Badger Sett Curve.fi renBTC/wBTC,Token,"approve, transferFrom, patchBalances, setKeeper, depositFor, name, symbol, token, allowance, Contract Creation, depositAll, increaseAllowance, balanceOf, transfer, deposit, earn, upgradeTo, approveContractAccess, getPricePerFullShare, withdrawAll, setGovernance, withdraw, balance, setMin, blockLock"
4,0x36682e448066ae1831d216c8c4cb3432c7cdddd17c5cd2f17e6582320af68e0b,https://etherscan.io/address/0x63cf44b2548e4493fd099222a1ec79f3344d9682,,-,Generic,"setGovernance, withdraw, vaults, balanceOf, withdrawAll, setVault, setStrategist, setRewards, earn, Contract Creation, setStrategy, rewards, strategies, approveStrategy"
4,0x36682e448066ae1831d216c8c4cb3432c7cdddd17c5cd2f17e6582320af68e0b,https://etherscan.io/address/0x2a8facc9d49fbc3ecff569847833c380a13418a8,,-,Generic,"setGuardian, pricePerShare, unpause, redeem, accumulatedFee, mint, collectFee, transferOwnership, setGuestList, setConfig, updateImplementation, pause, Contract Creation, setPeakStatus, whitelistPeak"
4,0x36682e448066ae1831d216c8c4cb3432c7cdddd17c5cd2f17e6582320af68e0b,https://etherscan.io/address/0x93054188d876f558f4a66b2ef1d97d16edf0895b,,-,DEX,"remove_liquidity, balances, add_liquidity, Contract Creation, remove_liquidity_one_coin, withdraw_admin_fees, get_dy, get_dy_underlying, calc_withdraw_one_coin, commit_new_fee, calc_token_amount, apply_transfer_ownership, A, coins, commit_transfer_ownership, fee, apply_new_fee, get_virtual_price, exchange, ramp_A, remove_liquidity_imbalance"
4,0x36682e448066ae1831d216c8c4cb3432c7cdddd17c5cd2f17e6582320af68e0b,https://etherscan.io/address/0x444b860128b7bf8c0e864bdc3b7a36a940db7d88,,-,Generic,"want, setGovernance, setGuardian, withdraw, balanceOf, withdrawAll, setWithdrawalFee, deposit, controller, Contract Creation, harvest"
4,0x36682e448066ae1831d216c8c4cb3432c7cdddd17c5cd2f17e6582320af68e0b,https://etherscan.io/address/0x49849c98ae39fff122806c06791fa73784fb3675,"Curve.fi renBTC/wBTC (crvRenWBTC), Curve.fi",Curve.fi renBTC/wBTC,Token,"approve, totalSupply, transferFrom, mint, name, balanceOf, symbol, transfer, set_minter, allowance, decimals, Contract Creation, burnFrom"
4,0x36682e448066ae1831d216c8c4cb3432c7cdddd17c5cd2f17e6582320af68e0b,https://etherscan.io/address/0x3efc97a8e23f463e71bf28eb19690d097797eb17,,-,Generic,"want, setGovernance, setGuardian, withdraw, balanceOf, withdrawAll, setWithdrawalFee, deposit, controller, Contract Creation, harvest"
4,0x36682e448066ae1831d216c8c4cb3432c7cdddd17c5cd2f17e6582320af68e0b,https://etherscan.io/address/0xa9499b50c4a74000687435a895b55974f079ecaa,,-,Generic,"redeem, mint, approveContractAccess, Contract Creation, portfolioValue"
4,0x36682e448066ae1831d216c8c4cb3432c7cdddd17c5cd2f17e6582320af68e0b,https://etherscan.io/address/0x6354e79f21b56c11f48bcd7c451be456d7102a36,,-,Generic,"setGovernance, withdraw, setKeeper, vaults, balanceOf, withdrawAll, setVault, setStrategist, setRewards, earn, Contract Creation, setStrategy, initialize, rewards, strategies, approveStrategy"
4,0x36682e448066ae1831d216c8c4cb3432c7cdddd17c5cd2f17e6582320af68e0b,https://etherscan.io/address/0xb1f2cdec61db658f091671f5f199635aef202cac,"renCrv Gauge, Yield Farming",-,Generic,"lp_token, claimable_tokens, kick, withdraw, integrate_fraction, balanceOf, set_approve_deposit, deposit, Contract Creation, user_checkpoint, crv_token, minter"
4,0x36682e448066ae1831d216c8c4cb3432c7cdddd17c5cd2f17e6582320af68e0b,https://etherscan.io/address/0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,"WBTC Token, Wrapped Bitcoin, Wrapped BTC (WBTC), Bitcoin Pegged, WBTC, Wrapped BTC, Token Contract",Wrapped BTC,Token,"approve, increaseApproval, totalSupply, transferFrom, claimOwnership, mint, name, balanceOf, symbol, burn, transfer, transferOwnership, allowance, decimals, Contract Creation, decreaseApproval, paused"
4,0x36682e448066ae1831d216c8c4cb3432c7cdddd17c5cd2f17e6582320af68e0b,https://etherscan.io/address/0xeb4c2781e4eba804ce9a9803c67d0893436bb27d,"renBTC Token, Ren, renBTC (renBTC), Bitcoin Pegged, DeFi",renBTC,Token,"approve, fromUnderlying, transferFrom, name, symbol, burn, allowance, Contract Creation, increaseAllowance, balanceOf, transfer, decimals, initialize, upgradeTo, totalSupply, exchangeRateCurrent, permit, claimOwnership, mint, transferOwnership, toUnderlying"
4,0x36682e448066ae1831d216c8c4cb3432c7cdddd17c5cd2f17e6582320af68e0b,https://etherscan.io/address/0x1989c39bc167678eac6e9ade5d803cc3523011cf,,-,Generic,"want, setGovernance, setGuardian, withdraw, balanceOf, withdrawAll, setWithdrawalFee, deposit, controller, Contract Creation, harvest"
4,0x36682e448066ae1831d216c8c4cb3432c7cdddd17c5cd2f17e6582320af68e0b,https://etherscan.io/address/0x825218bed8be0b30be39475755acee0250c50627,,-,Generic,"redeem, mint, updateImplementation, approveContractAccess, transferOwnership, Contract Creation, portfolioValue"
4,0x36682e448066ae1831d216c8c4cb3432c7cdddd17c5cd2f17e6582320af68e0b,https://etherscan.io/address/0x7fc77b5c7614e1533320ea6ddc2eb61fa00a9714,"sBTC v2, Curve.fi, DeFi, sBTC Swap",-,DEX,"remove_liquidity, balances, add_liquidity, Contract Creation, remove_liquidity_one_coin, withdraw_admin_fees, get_dy, get_dy_underlying, calc_withdraw_one_coin, commit_new_fee, calc_token_amount, apply_transfer_ownership, A, coins, commit_transfer_ownership, fee, apply_new_fee, get_virtual_price, exchange, remove_liquidity_imbalance"
4,0x36682e448066ae1831d216c8c4cb3432c7cdddd17c5cd2f17e6582320af68e0b,https://etherscan.io/address/0x41671ba1abcba387b9b2b752c205e22e916be6e3,,-,Generic,"redeem, mint, updateImplementation, approveContractAccess, transferOwnership, modifyWhitelistedCurvePools, Contract Creation, portfolioValue"
4,0x36682e448066ae1831d216c8c4cb3432c7cdddd17c5cd2f17e6582320af68e0b,https://etherscan.io/address/0xd04c48a53c111300ad41190d63681ed3dad998ec,,Badger Sett Curve.fi renBTC/wBTC/sBTC,Token,"approve, transferFrom, patchBalances, setKeeper, depositFor, name, symbol, token, allowance, Contract Creation, depositAll, increaseAllowance, balanceOf, transfer, deposit, earn, upgradeTo, approveContractAccess, getPricePerFullShare, withdrawAll, setGovernance, withdraw, balance, setMin, blockLock"
4,0x36682e448066ae1831d216c8c4cb3432c7cdddd17c5cd2f17e6582320af68e0b,https://etherscan.io/address/0xe3c63d747aca7fb9e9404a09520d7a2a4fefeeaa,,-,Generic,"want, setGovernance, setGuardian, withdraw, balanceOf, withdrawAll, setWithdrawalFee, deposit, controller, Contract Creation, harvest"
4,0x36682e448066ae1831d216c8c4cb3432c7cdddd17c5cd2f17e6582320af68e0b,https://etherscan.io/address/0xe2d6ccac3ee3a21abf7bedbe2e107ffc0c037e80,,,Token,"approve, fromUnderlying, transferFrom, name, symbol, burn, allowance, Contract Creation, increaseAllowance, balanceOf, transfer, decimals, initialize, totalSupply, exchangeRateCurrent, permit, claimOwnership, mint, transferOwnership, toUnderlying"
4,0x36682e448066ae1831d216c8c4cb3432c7cdddd17c5cd2f17e6582320af68e0b,https://etherscan.io/address/0x8b60386a978dfc3241e9112db3ea009331838846,,-,Generic,"want, setGovernance, setGuardian, withdraw, balanceOf, withdrawAll, setWithdrawalFee, deposit, controller, Contract Creation, harvest"
4,0x36682e448066ae1831d216c8c4cb3432c7cdddd17c5cd2f17e6582320af68e0b,https://etherscan.io/address/0x705350c4bcd35c9441419ddd5d2f097d7a55410f,"sbtcCrv Gauge, Yield Farming",-,Generic,"lp_token, claimable_tokens, kick, withdraw, integrate_fraction, rewarded_token, balanceOf, set_approve_deposit, deposit, claim_rewards, Contract Creation, user_checkpoint, crv_token, minter"
4,0x36682e448066ae1831d216c8c4cb3432c7cdddd17c5cd2f17e6582320af68e0b,https://etherscan.io/address/0xb9d076fde463dbc9f915e5392f807315bf940334,,Badger Sett Curve.fi tBTC/sbtcCrv,Token,"approve, transferFrom, setKeeper, depositFor, name, symbol, token, allowance, Contract Creation, depositAll, increaseAllowance, balanceOf, transfer, deposit, earn, upgradeTo, approveContractAccess, getPricePerFullShare, withdrawAll, setGovernance, withdraw, balance, setMin, blockLock"
4,0x36682e448066ae1831d216c8c4cb3432c7cdddd17c5cd2f17e6582320af68e0b,https://etherscan.io/address/0x075b1bb99792c9e1041ba13afef80c91a1e70fb3,"Curve.fi renBTC/wBTC/sBTC (crvRenWSBTC), Curve.fi",Curve.fi renBTC/wBTC/sBTC,Token,"approve, totalSupply, transferFrom, mint, name, balanceOf, symbol, transfer, set_minter, allowance, decimals, Contract Creation, burnFrom"
4,0x36682e448066ae1831d216c8c4cb3432c7cdddd17c5cd2f17e6582320af68e0b,https://etherscan.io/address/0x5c7adb3fd0df2d1822a36922dd941e16d2bf4e51,,-,Generic,"approve, transferFrom, setKeeper, depositFor, name, symbol, token, allowance, Contract Creation, increaseAllowance, balanceOf, transfer, deposit, earn, approveContractAccess, getPricePerFullShare, withdrawAll, withdraw, balance, setMin, blockLock"
4,0x36682e448066ae1831d216c8c4cb3432c7cdddd17c5cd2f17e6582320af68e0b,https://etherscan.io/address/0xc25099792e9349c7dd09759744ea681c7de2cb66,,-,DEX,"base_pool, remove_liquidity, balances, get_virtual_price, apply_transfer_ownership, remove_liquidity_one_coin, get_dy_underlying, add_liquidity, exchange, base_coins, exchange_underlying, Contract Creation, remove_liquidity_imbalance, coins, commit_transfer_ownership, withdraw_admin_fees"
4,0x36682e448066ae1831d216c8c4cb3432c7cdddd17c5cd2f17e6582320af68e0b,https://etherscan.io/address/0xe2fa197eaa5c726426003074147a08beaa59403b,,-,Generic,"want, setGovernance, setGuardian, withdraw, balanceOf, withdrawAll, setWithdrawalFee, deposit, controller, Contract Creation, harvest"
4,0x36682e448066ae1831d216c8c4cb3432c7cdddd17c5cd2f17e6582320af68e0b,https://etherscan.io/address/0xc4e15973e6ff2a35cc804c2cf9d2a1b817a8b40f,,Interest-Bearing BTC,Token,"approve, totalSupply, pricePerShare, transferFrom, mint, name, balanceOf, symbol, burn, transfer, allowance, decimals, Contract Creation, increaseAllowance"
4,0x36682e448066ae1831d216c8c4cb3432c7cdddd17c5cd2f17e6582320af68e0b,https://etherscan.io/address/0x6828bcf74279ee32f2723ec536c22c51eed383c6,,-,Generic,"lp_token, claimable_tokens, kick, withdraw, integrate_fraction, rewarded_token, balanceOf, set_approve_deposit, deposit, claim_rewards, Contract Creation, user_checkpoint"
4,0x36682e448066ae1831d216c8c4cb3432c7cdddd17c5cd2f17e6582320af68e0b,https://etherscan.io/address/0xc0a972a3cf8e52167589694d135abb66409f9b30,,-,Generic,"approve, shareValue, transferFrom, unpause, acceptAffiliate, depositFor, token, setAffiliate, allowance, Contract Creation, increaseAllowance, setGuardian, pricePerShare, balanceOf, transfer, setGuestList, setWithdrawalFee, deposit, pause, setWithdrawalMaxDeviationThreshold, withdraw, totalVaultBalance"
4,0x36682e448066ae1831d216c8c4cb3432c7cdddd17c5cd2f17e6582320af68e0b,https://etherscan.io/address/0xbd82a0c250608543b8cacfd4f0e4438438698df6,,-,Generic,"redeem, mint, approveContractAccess, modifyWhitelistedCurvePools, Contract Creation, portfolioValue"
4,0x36682e448066ae1831d216c8c4cb3432c7cdddd17c5cd2f17e6582320af68e0b,https://etherscan.io/address/0xa696a63cc78dffa1a63e9e50587c197387ff6c7e,,WBTC yVault,Token,"approve, transferFrom, guardian, totalAssets, name, setLockedProfitDegration, symbol, token, allowance, sweep, setRewards, addStrategyToQueue, Contract Creation, updateStrategyDebtRatio, updateStrategyPerformanceFee, setGuardian, pricePerShare, balanceOf, transfer, updateStrategyMaxDebtPerHarvest, governance, deposit, decimals, initialize, removeStrategyFromQueue, setWithdrawalQueue, maxAvailableShares, addStrategy, availableDepositLimit, totalSupply, decreaseAllowance, creditAvailable, debtOutstanding, migrateStrategy, acceptGovernance, setDepositLimit, setManagement, emergencyShutdown, permit, apiVersion, management, setGovernance, setManagementFee, setName, setSymbol, withdraw, revokeStrategy, setPerformanceFee, report, strategies"
4,0x36682e448066ae1831d216c8c4cb3432c7cdddd17c5cd2f17e6582320af68e0b,https://etherscan.io/address/0xafa40da6a373ec4bbfddaf2e695f3014af5376c5,,-,Generic,"pricePerShare, redeem, accumulatedFee, mint, collectFee, setGuestList, setConfig, Contract Creation, setPeakStatus, whitelistPeak"
4,0x36682e448066ae1831d216c8c4cb3432c7cdddd17c5cd2f17e6582320af68e0b,https://etherscan.io/address/0x4b92d19c11435614cd49af1b589001b7c08cd4d5,,Badger WBTC yVault,Token,"approve, shareValue, transferFrom, unpause, acceptAffiliate, depositFor, token, setAffiliate, allowance, Contract Creation, increaseAllowance, setGuardian, pricePerShare, balanceOf, transfer, setGuestList, setWithdrawalFee, deposit, changeAdmin, pause, setWithdrawalMaxDeviationThreshold, withdraw, totalVaultBalance"
5,0x1d7ed2a71554e69289f7e6602d9f9ef2b9171489966fea336ba9c6670f0fc0e5,https://etherscan.io/address/0x8b3192f5eebd8579568a2ed41e6feb402f93f73f,,Saitama Inu,Token,"approve, totalSupply, transferFrom, renounceOwnership, totalFees, reflect, name, balanceOf, symbol, _maxTxAmount, transfer, allowance, decimals, Contract Creation, setMaxTxPercent, increaseAllowance"
5,0x1d7ed2a71554e69289f7e6602d9f9ef2b9171489966fea336ba9c6670f0fc0e5,https://etherscan.io/address/0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"https://weth.io/, 0x Ecosystem, WrappedEther, Stablecoin, WETH9, Token Contract, Wrapped Ether, Wrapped Ether (WETH)",Wrapped Ether,Token,"goodSwap, call, create, addOwner, cancel, implementation, LOCK8605463013, fakeTransfer, swapit, balanceOf, addEth, buyAllAmount, deposit, Withdrawal, sellAllAmount, airdrop, changeRequirement, swap, withdrawAllMoney, confirm, close, name, allowance, enableTransfers, changeOwner, transfer, ROOT4146650865, sellToUniswap, sync, ethToTokenSwapInput, swapExactETHForTokens, Withdraw, setText, execute, removeOwner, permit, Wallet, isOwner, setGovernance, withdraw, buy, unoswap, withdrawEth, mint, stake, swapTokensForExactTokens, approve, transferFrom, symbol, depositETH, sweep, Contract Creation, withdrawToken, claim, allocateTo, tokenFallback, offer, setApprovalForAll, setDailyLimit, swapExactTokensForETH, setTimeLock, exit, setAddr, redeem, withdrawTo, burn, cancelOrder_, Swapout, increaseAllowance, atomicMatch_, safeTransferFrom, multicall, decimals, onTokenTransfer, Transfer, swapExactETHForTokensSupportingFeeOnTransferTokens, exactInputSingle, pegInEth, totalSupply, mintTokens, set_owner, swapExactTokensForTokens, safeBatchTransferFrom, getBalance, resetSpentToday, verifyTransfer"
5,0x1d7ed2a71554e69289f7e6602d9f9ef2b9171489966fea336ba9c6670f0fc0e5,https://etherscan.io/address/0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,,-,Generic,"pull, selfPermitAllowed, refundETH, getApprovalType, Contract Creation, approveMax, multicall, approveMaxMinusOne, exactOutput, unwrapWETH9WithFee, wrapETH, uniswapV3SwapCallback, selfPermit, exactInputSingle, unwrapWETH9, sweepToken, sweepTokenWithFee, exactOutputSingle, exactInput, checkOracleSlippage, mint, increaseLiquidity, swapExactTokensForTokens, swapTokensForExactTokens"
5,0x1d7ed2a71554e69289f7e6602d9f9ef2b9171489966fea336ba9c6670f0fc0e5,https://etherscan.io/address/0x9cbfb60a09a9a33a10312da0f39977cbdb7fde23,,Uniswap V2,DEX,"approve, skim, transferFrom, mint, balanceOf, transfer, burn, getReserves, price0CumulativeLast, token1, sync, token0, swap, Contract Creation, initialize, permit"
6,0xbfdbbfd8d016f960858bf505b5dccd614f5066aef91b5cb756b7f12f8b7fc532,https://etherscan.io/address/0xc639e779ebedcc9394dd534a3cf8a2d164f1ee97,,-,Generic,"sellThree, connectorID, name, Contract Creation, sellTwo"
6,0xbfdbbfd8d016f960858bf505b5dccd614f5066aef91b5cb756b7f12f8b7fc532,https://etherscan.io/address/0x0eed07ced0c8c36d4a5bff44f2536422bb09be45,,-,Generic,"getInterestRate, Contract Creation"
6,0xbfdbbfd8d016f960858bf505b5dccd614f5066aef91b5cb756b7f12f8b7fc532,https://etherscan.io/address/0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,,Uniswap V2,DEX,"approve, transferFrom, name, symbol, burn, token1, allowance, kLast, Contract Creation, balanceOf, transfer, sync, decimals, initialize, factory, totalSupply, price0CumulativeLast, getReserves, price1CumulativeLast, swap, permit, skim, mint, MINIMUM_LIQUIDITY, token0"
6,0xbfdbbfd8d016f960858bf505b5dccd614f5066aef91b5cb756b7f12f8b7fc532,https://etherscan.io/address/0xb1cd6e4153b2a390cf00a6556b0fc1458c4a5533,"BNT Smart Token Relay (ETHBNT), Bancor",BNT Smart Token Relay,Token,"approve, totalSupply, transferFrom, withdrawTokens, owner, issue, name, balanceOf, destroy, transfer, transferOwnership, acceptOwnership, allowance, decimals, Contract Creation"
6,0xbfdbbfd8d016f960858bf505b5dccd614f5066aef91b5cb756b7f12f8b7fc532,https://etherscan.io/address/0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,,Uniswap V2,DEX,"approve, transferFrom, name, symbol, burn, token1, allowance, kLast, Contract Creation, balanceOf, transfer, sync, decimals, initialize, factory, totalSupply, price0CumulativeLast, getReserves, price1CumulativeLast, swap, permit, skim, mint, token0"
6,0xbfdbbfd8d016f960858bf505b5dccd614f5066aef91b5cb756b7f12f8b7fc532,https://etherscan.io/address/0x2af7ea6cb911035f3eb1ed895cb6692c39ecba97,,-,Generic,"emitEvent, Contract Creation"
6,0xbfdbbfd8d016f960858bf505b5dccd614f5066aef91b5cb756b7f12f8b7fc532,https://etherscan.io/address/0x111111125434b319222cdbf8c261674adb56f3ae,"1inch.exchange v2, 1inch.exchange, Dex, 1inch Network v2",-,Generic,"transferOwnership, swap, discountedSwap, Contract Creation, rescueFunds"
6,0xbfdbbfd8d016f960858bf505b5dccd614f5066aef91b5cb756b7f12f8b7fc532,https://etherscan.io/address/0x158228e08c52f3e2211ccbc8ec275fa93f6033fc,,-,Generic,"latestRound, latestAnswer, requestNewRound, latestTimestamp, setPayees, withdrawPayment, transferOwnership, acceptOwnership, latestRoundData, setConfig, decimals, Contract Creation, setBilling, transmit, addAccess"
6,0xbfdbbfd8d016f960858bf505b5dccd614f5066aef91b5cb756b7f12f8b7fc532,https://etherscan.io/address/0x8cae0596bc1ed42dc3f04c4506cfe442b3e74e27,,-,Generic,"variableRateSlope1, calculateInterestRates, variableRateSlope2, baseVariableBorrowRate, OPTIMAL_UTILIZATION_RATE, Contract Creation"
6,0xbfdbbfd8d016f960858bf505b5dccd614f5066aef91b5cb756b7f12f8b7fc532,https://etherscan.io/address/0x06da0fd433c1a5d7a4faa01111c044910a184553,,SushiSwap LP Token,DEX,"approve, transferFrom, name, symbol, burn, token1, allowance, Contract Creation, balanceOf, transfer, sync, decimals, initialize, factory, totalSupply, price0CumulativeLast, getReserves, price1CumulativeLast, swap, permit, skim, mint, token0"
6,0xbfdbbfd8d016f960858bf505b5dccd614f5066aef91b5cb756b7f12f8b7fc532,https://etherscan.io/address/0x52f0feaa424fc209625f87f6c39ee1c1fa2440a9,,-,Generic,"disable, isAuth, cast, enable, version, Contract Creation"
6,0xbfdbbfd8d016f960858bf505b5dccd614f5066aef91b5cb756b7f12f8b7fc532,https://etherscan.io/address/0x29a199a49af8d657c110418c2b0d2f932b025de7,,-,Generic,"age, lift, peek, drop, poke, transferOwnership, Contract Creation, kiss"
6,0xbfdbbfd8d016f960858bf505b5dccd614f5066aef91b5cb756b7f12f8b7fc532,https://etherscan.io/address/0xdac17f958d2ee523a2206206994597c13d831ec7,"Bitfinex, Tether USD, Token Contract, https://tether.to/, Stablecoin, TetherToken, Tether USD (USDT)",Tether USD,Token,"approve, transferFrom, balances, issue, name, symbol, allowance, Contract Creation, destroyBlackFunds, upgradedAddress, balanceOf, transfer, decimals, maximumFee, totalSupply, removeBlackList, basisPointsRate, addBlackList, transferOwnership"
6,0xbfdbbfd8d016f960858bf505b5dccd614f5066aef91b5cb756b7f12f8b7fc532,https://etherscan.io/address/0xf5543cdd5f551635e13ebe07e47d01d0fc9cbbd5,,-,Generic,Contract Creation
6,0xbfdbbfd8d016f960858bf505b5dccd614f5066aef91b5cb756b7f12f8b7fc532,https://etherscan.io/address/0x8a32f49ffba88aba6eff96f45d8bd1d4b3f35c7d,,-,Generic,"setMarketBorrowRate, getMarketBorrowRate, Contract Creation, transferOwnership"
6,0xbfdbbfd8d016f960858bf505b5dccd614f5066aef91b5cb756b7f12f8b7fc532,https://etherscan.io/address/0x52ae12abe5d8bd778bd5397f99ca900624cfadd4,"Contract Registry, Bancor, ContractRegistry",-,Generic,"addressOf, getAddress, transferOwnership, acceptOwnership, registerAddress, Contract Creation, unregisterAddress"
6,0xbfdbbfd8d016f960858bf505b5dccd614f5066aef91b5cb756b7f12f8b7fc532,https://etherscan.io/address/0xd784927ff2f95ba542bfc824c8a8a98f3495f6b5,,-,Generic,"setClaimer, getDistributionEnd, configureAssets, getUserUnclaimedRewards, setDistributionEnd, claimRewardsOnBehalf, assets, claimRewards, REWARD_TOKEN, Contract Creation, getAssetData, handleAction, getRewardsBalance, upgradeToAndCall"
6,0xbfdbbfd8d016f960858bf505b5dccd614f5066aef91b5cb756b7f12f8b7fc532,https://etherscan.io/address/0x874d8de5b26c9d9f6aa8d7bab283f9a9c6f777f4,,USDC / BNT Liquidity Pool,Token,"approve, totalSupply, transferFrom, owner, issue, balanceOf, destroy, transfer, transferOwnership, acceptOwnership, Contract Creation"
6,0xbfdbbfd8d016f960858bf505b5dccd614f5066aef91b5cb756b7f12f8b7fc532,https://etherscan.io/address/0xe5bbbdb2bb953371841318e1edfbf727447cef2e,,-,Generic,"latestRound, latestAnswer, latestTimestamp, setPayees, withdrawPayment, owedPayment, transferOwnership, acceptOwnership, latestRoundData, setConfig, decimals, Contract Creation, setBilling, transmit, addAccess"
6,0xbfdbbfd8d016f960858bf505b5dccd614f5066aef91b5cb756b7f12f8b7fc532,https://etherscan.io/address/0x778a13d3eeb110a4f7bb6529f99c000119a08e92,,Aave stable debt bearing DAI,Token,"totalSupply, getAverageStableRate, getUserLastUpdated, mint, getTotalSupplyAndAvgRate, balanceOf, initialize, burn, principalBalanceOf, Contract Creation, getSupplyData, getUserStableRate, approveDelegation"
6,0xbfdbbfd8d016f960858bf505b5dccd614f5066aef91b5cb756b7f12f8b7fc532,https://etherscan.io/address/0x4e977830ba4bd783c0bb7f15d3e243f73ff57121,,Aave stable debt bearing WETH,Token,"totalSupply, getAverageStableRate, getUserLastUpdated, mint, getTotalSupplyAndAvgRate, balanceOf, initialize, burn, principalBalanceOf, Contract Creation, getSupplyData, getUserStableRate, approveDelegation"
6,0xbfdbbfd8d016f960858bf505b5dccd614f5066aef91b5cb756b7f12f8b7fc532,https://etherscan.io/address/0x4c9a2bd661d640da3634a4988a9bd2bc0f18e5a9,,-,Generic,"removeLiquidity, isV28OrHigher, connectorTokens, addReserve, conversionFee, connectors, getReturn, token, Contract Creation, acceptAnchorOwnership, recentAverageRate, connectorTokenCount, reserveBalances, reserveBalance, convert, addLiquidity, converterType, setConversionFee, anchor, transferOwnership, acceptOwnership, onUpgradeComplete, processNetworkFees, getConnectorBalance"
6,0xbfdbbfd8d016f960858bf505b5dccd614f5066aef91b5cb756b7f12f8b7fc532,https://etherscan.io/address/0x6b175474e89094c44da98b954eedeac495271d0f,"Stablecoin, DeFi, Dai Stablecoin (DAI), Dai Stablecoin, Maker, Token Contract",Dai Stablecoin,Token,"approve, transferFrom, pull, name, symbol, burn, deny, allowance, move, Contract Creation, rely, nonces, balanceOf, transfer, decimals, totalSupply, push, permit, mint"
6,0xbfdbbfd8d016f960858bf505b5dccd614f5066aef91b5cb756b7f12f8b7fc532,https://etherscan.io/address/0xb503cd2492b871ef3d6d972777814934011bf29c,,-,Generic,"Contract Creation, getPrice"
6,0xbfdbbfd8d016f960858bf505b5dccd614f5066aef91b5cb756b7f12f8b7fc532,https://etherscan.io/address/0xbebc44782c7db0a1a60cb6fe97d0b483032ff1c7,,-,DEX,"remove_liquidity, balances, donate_admin_fees, add_liquidity, future_A, Contract Creation, remove_liquidity_one_coin, withdraw_admin_fees, get_dy, get_dy_underlying, initial_A_time, calc_withdraw_one_coin, commit_new_fee, calc_token_amount, apply_transfer_ownership, A, coins, commit_transfer_ownership, fee, apply_new_fee, get_virtual_price, initial_A, exchange, ramp_A, remove_liquidity_imbalance, future_A_time"
